_id,author,category,etext,language,title,zipfile
1113,"Frazer, James",Non-fiction,http://www.gutenberg.org/etext/3623,English,"Golden Bough, The",http://www.archive.org/download/golden_bough_0904_librivox/golden_bough_0904_librivox_64kb_mp3.zip
1114,"Topelius, Zacharias",Fiction,,Swedish,Walthers äfventyr,http://www.archive.org/download/walthers_aftventyr_librivox/walthers_aftventyr_librivox_64kb_mp3.zip
1115,"Browning, Elizabeth Barrett",Poetry,http://www.gutenberg.org/etext/2002,English,Sonnets from the Portugese,http://www.archive.org/download/sonnets_portugese_knf_librivox/sonnets_portugese_knf_librivox_64kb_mp3.zip
1116,"Baum, L. Frank",Fiction,http://www.gutenberg.org/etext/957,English,"Scarecrow of Oz, The",http://www.archive.org/download/scarecrow_of_oz_0802_librivox/scarecrow_of_oz_0802_librivox_64kb_mp3.zip
1117,"Stanton, Elizabeth Cady",Non-fiction,http://www.gutenberg.org/etext/11982,English,Eighty Years and More; Reminiscences 1815-1897,http://www.archive.org/download/eightyyearsandmore_1110_librivox/eightyyearsandmore_1110_librivox_64kb_mp3.zip
1118,"Thoreau, Henry David",Poetry,http://www.bartleby.com/248/301.html,English,"Fisher's Boy, The",http://www.archive.org/download/fishers_boy_librivox/fishers_boy_librivox_64kb_mp3.zip
1119,"Fletcher, J. S.",Fiction,http://www.gutenberg.org/etext/12239,English,Dead Men's Money,http://www.archive.org/download/dead_mens_money_librivox/dead_mens_money_librivox_64kb_mp3.zip
1120,"Penrose, Margaret",Fiction,http://www.gutenberg.org/etext/16091,English,Dorothy Dale's Camping Days,http://www.archive.org/download/dorothy_dale_campdays_librivox/dorothy_dale_campdays_librivox_64kb_mp3.zip
1121,"Shakespeare, William",Poetry,http://www.gutenberg.org/etext/1041,English,Shakespeare's Sonnets (version 2),http://www.archive.org/download/shakespeare_sonnets_ch/shakespeare_sonnets_ch_64kb_mp3.zip
1122,"Carroll, Lewis",Fiction,http://www.gutenberg.org/etext/11,English,Alice's Adventures in Wonderland (abridged),http://www.archive.org/download/alices_adventures/alices_adventures_64kb_mp3.zip
1123,"Douglass, Frederick",Non-fiction,http://www.gutenberg.org/etext/23,English,Narrative of the Life of Frederick Douglass,http://www.archive.org/download/frederick-douglass_jf_librivox/frederick-douglass_jf_librivox_64kb_mp3.zip
1124,"Wells, H. G.",Fiction,http://www.gutenberg.org/etext/12163,English,"Sleeper Awakes, The",http://www.archive.org/download/sleeper_awakes_0809/sleeper_awakes_0809_64kb_mp3.zip
1125,"Bailey, Arthur Scott",Fiction,http://www.gutenberg.org/etext/20716,English,"Tale of Timothy Turtle, The",http://www.archive.org/download/timothyturtle_rc_librivox/timothyturtle_rc_librivox_64kb_mp3.zip
1126,"Paine, Thomas",Non-fiction,http://www.gutenberg.org/etext/3755,English,Common Sense,http://www.archive.org/download/commonsense_gg_librivox/commonsense_gg_librivox_64kb_mp3.zip
1127,"Verne, Jules",Fiction,http://www.gutenberg.org/etext/3091,English,Eight Hundred Leagues on the Amazon,http://www.archive.org/download/800_amazon_0809_librivox/800_amazon_0809_librivox_64kb_mp3.zip
1128,"Twain, Mark",Fiction,http://www.gutenberg.org/etext/102,English,"Tragedy of Pudd'nhead Wilson, The",http://www.archive.org/download/puddnhead_my_librivox/puddnhead_my_librivox_64kb_mp3.zip
1130,Li Bai,Poetry,http://www.gutenberg.org/etext/16500,English,Drinking Alone by Moonlight,http://www.archive.org/download/drinking_alone_librivox/drinking_alone_librivox_64kb_mp3.zip
1131,"Spurgeon, Charles",Non-fiction,http://www.spurgeon.org/index/c04.htm,English,Spurgeon's Sermons May 1858,http://www.archive.org/download/spurgeons_sermons_librivox/spurgeons_sermons_librivox_64kb_mp3.zip
1132,"Bradley, Marion Zimmer",Fiction,http://www.gutenberg.org/ebooks/20796,English,"Colors of Space, The",http://www.archive.org/download/colors_space_0707_librivox/colors_space_0707_librivox_64kb_mp3.zip
1133,"Shelley, Mary Wollstonecraft",Fiction,http://www.gutenberg.org/etext/18247,English,"Last Man, The",http://www.archive.org/download/last_man_4_0810/last_man_4_0810_64kb_mp3.zip
1134,"Forster, E. M.",Fiction,http://emforster.de/hypertext/template.php3?t=tms,English,"Machine Stops, The",http://www.archive.org/download/machine_stops_librivox/machine_stops_librivox_64kb_mp3.zip
1135,"Twain, Mark",Fiction,http://www.gutenberg.org/etext/76,English,"Adventures of Huckleberry Finn, The (version 2)",http://www.archive.org/download/huckleberry_mfs_librivox/huckleberry_mfs_librivox_64kb_mp3.zip
1136,"Chapais, Thomas",Non-fiction,http://www.gutenberg.org/etext/4971,English,Chronicles of Canada Volume 06 - The Great Intendant : A Chronicle of Jean Talon in Canada 1665-1672,http://www.archive.org/download/jean_talon_0707/jean_talon_0707_64kb_mp3.zip
1137,"Mencken, H. L.",Non-fiction,http://onlinebooks.library.upenn.edu/webbin/gutbook/lookup?num=1270,English,In Defense of Women,http://www.archive.org/download/defense_women_ttm_librivox/defense_women_ttm_librivox_64kb_mp3.zip
1138,"Verne, Jules",Fiction,http://www.gutenberg.org/etext/8991,English,"Fur Country, The or Seventy Degrees North Latitude",http://www.archive.org/download/fur_country_ehl_librivox/fur_country_ehl_librivox_64kb_mp3.zip
1139,"Ozaki, Yei Theodora",Fiction,http://www.gutenberg.org/etext/4018,English,Japanese Fairy Tales,http://www.archive.org/download/jap_fairytales_0808_librivox/jap_fairytales_0808_librivox_64kb_mp3.zip
1140,"Galsworthy, John",Fiction,http://www.gutenberg.org/etext/2594,English,In Chancery (Forsyte Saga Vol. 2),http://www.archive.org/download/to_let_0709_librivox/to_let_0709_librivox_64kb_mp3.zip
1141,Nagarjuna,Non-fiction,http://www.sacred-texts.com/bud/srdb/index.htm,English,She-rab Dong-bu (The Tree of Wisdom),http://www.archive.org/download/she_rab_dong_bu_librivox/she_rab_dong_bu_librivox_64kb_mp3.zip
1142,"Dickens, Charles",Non-fiction,http://www.gutenberg.org/etext/699,English,"Child's History of England, A",http://www.archive.org/download/childs_history_0801_librivox/childs_history_0801_librivox_64kb_mp3.zip
1143,"Franklin, Benjamin",Non-fiction,http://www.gutenberg.org/etext/20203,English,"Autobiography of Benjamin Franklin, The",http://www.archive.org/download/franklin_autobio_gg_librivox/franklin_autobio_gg_librivox_64kb_mp3.zip
1144,"Dickens, Charles",Fiction,http://www.gutenberg.org/ebooks/20795,English,"Cricket on the Hearth, The",http://www.archive.org/download/cricket_on_the_hearth_0802_librivox/cricket_on_the_hearth_0802_librivox_64kb_mp3.zip
1145,"Dunsany, Lord (Edward J. M. D. Plunkett)",Fiction,http://www.gutenberg.org/etext/7477,English,"Book of Wonder, The",http://www.archive.org/download/book_wonder_ge_librivox/book_wonder_ge_librivox_64kb_mp3.zip
1146,Various,Poetry,,English,Short Poetry Collection 030,http://www.archive.org/download/shortpoetry_030_librivox/shortpoetry_030_librivox_64kb_mp3.zip
1147,"MacDonald, George",Fiction,http://www.ccel.org/ccel/macdonald/daynight/files/daynight.html,English,"Day Boy and the Night Girl, The",http://www.archive.org/download/day_boy_night_girl_librivox/day_boy_night_girl_librivox_64kb_mp3.zip
1149,"Harris, William Shuler",Fiction,http://www.gutenberg.org/etext/14770,English,Life in a Thousand Worlds,http://www.archive.org/download/1000worlds_0709_librivox/1000worlds_0709_librivox_64kb_mp3.zip
1150,Various,Fiction,,English,Short Story Collection Vol. 014,http://www.archive.org/download/short_stories14_librivox/short_stories14_librivox_64kb_mp3.zip
1151,"Braddon, Mary Elizabeth",Fiction,http://www.gutenberg.org/dirs/etext05/8lasc10h.htm,English,Lady Audley's Secret,http://www.archive.org/download/lady_audleys_secret_ek_librivox/lady_audleys_secret_ek_librivox_64kb_mp3.zip
1152,"Coolidge, Susan",Fiction,http://www.gutenberg.org/etext/5141,English,What Katy Did at School,http://www.archive.org/download/katy_school_librivox/katy_school_librivox_64kb_mp3.zip
1153,"Edwards, Amelia B.",Non-fiction,http://digital.library.upenn.edu/women/edwards/nile/nile.html,English,"Thousand Miles up the Nile, A",http://www.archive.org/download/thousand_miles_librivox/thousand_miles_librivox_64kb_mp3.zip
1154,Brontë sisters,Poetry,http://www.gutenberg.org/etext/1019,English,"Selected Poems by Currer, Ellis and Acton Bell",http://www.archive.org/download/selectedpoems_by_currerellisactonbell_ec_librivox/selectedpoems_by_currerellisactonbell_ec_librivox_64kb_mp3.zip
1155,"Whitman, Walt",Poetry,http://www.bartleby.com/142/131.html,English,Dirge for Two Veterans,http://www.archive.org/download/dirge_librivox/dirge_librivox_64kb_mp3.zip
1156,"Westgarth, William",Non-fiction,http://www.gutenberg.org/etext/5789,English,Personal Recollections of Early Melbourne and Victoria,http://www.archive.org/download/recollections_melbourne_victoria_lb_librivox./recollections_melbourne_victoria_lb_librivox._64kb_mp3.zip
1157,"Lincoln, Abraham",Non-fiction,http://www.gutenberg.org/etext/4,English,"Gettysburg Address, The (version 3)",http://www.archive.org/download/gettysburg_address_librivox/gettysburg_address_librivox_64kb_mp3.zip
1158,"Wiggin, Kate Douglas",Fiction,http://www.gutenberg.org/etext/498,English,Rebecca of Sunnybrook Farm,http://www.archive.org/download/rebecca_sunnybrook_0708_librivox/rebecca_sunnybrook_0708_librivox_64kb_mp3.zip
1159,"Chesterton, G. K.",Poetry,http://www.gutenberg.org/etext/1719,English,"Ballad of the White Horse, The",http://www.archive.org/download/ballad_of_the_whitehorse_jbc_librivox/ballad_of_the_whitehorse_jbc_librivox_64kb_mp3.zip
1160,"Carroll, Lewis",Fiction,http://www.gutenberg.org/etext/12,English,Through the Looking-Glass (version 2),http://www.archive.org/download/lookingglass_ap_librivox/lookingglass_ap_librivox_64kb_mp3.zip
1161,"Wheeler, Edward L.",,http://library.stanford.edu/depts/dp/pennies/texts/wheeler_toc.html,English,"Deadwood Dick's Doom; or, Calamity Jane's Last Adventure",http://www.archive.org/download/deadwood_dick_librivox/deadwood_dick_librivox_64kb_mp3.zip
1162,World English Bible,Non-fiction,http://ebible.org/web/Mark.htm,English,Bible (WEB) NT 02: Mark,http://www.archive.org/download/the_good_news_according_to_mark_jeb_librivox/the_good_news_according_to_mark_jeb_librivox_64kb_mp3.zip
1163,"Kipling, Rudyard",Fiction,http://www.gutenberg.org/etext/2781,English,Just So Stories (version 2),http://www.archive.org/download/just_so_kara_librivox/just_so_kara_librivox_64kb_mp3.zip
1165,"Love, Nat",,http://librivox.org/forum/viewtopic.php?t=8865&highlight=,English,"Life and Adventures of Nat Love, The",http://www.archive.org/download/life_and_adventures_librivox/life_and_adventures_librivox_64kb_mp3.zip
1167,"La Fontaine, Jean de",Fiction,,French,"Fables de La Fontaine, livre 04 (ver 2)",http://www.archive.org/download/fables_lafontaine_04_0712_librivox/fables_lafontaine_04_0712_librivox_64kb_mp3.zip
1168,"Montgomery, Lucy Maud",Fiction,http://www.gutenberg.org/etext/45,English,Anne of Green Gables (version 3),http://www.archive.org/download/anne_green_gables_librivox/anne_green_gables_librivox_64kb_mp3.zip
1170,"Nye, Bill",Non-fiction,http://www.gutenberg.org/etext/11138,English,Comic History of England,http://www.archive.org/download/comic_history_collab_librivox/comic_history_collab_librivox_64kb_mp3.zip
1171,Plato,Non-fiction,http://www.gutenberg.org/etext/1635,English,Ion,http://www.archive.org/download/ion_spz_librivox/ion_spz_librivox_64kb_mp3.zip
1172,"Doyle, Arthur Conan, Sir",Fiction,http://www.gutenberg.org/etext/244,English,"Study in Scarlet, A (version 2)",http://www.archive.org/download/study_in_scarlet_1105_librivox/study_in_scarlet_1105_librivox_64kb_mp3.zip
1173,Various,Poetry,,English,Short Poetry Collection 031,http://www.archive.org/download/short_poetry_031/short_poetry_031_64kb_mp3.zip
1174,"Graves, Robert",Poetry,http://www.theotherpages.org/poems/graves01.html#1,English,"Pinch of Salt, A",http://www.archive.org/download/pinch_salt/pinch_salt_64kb_mp3.zip
1175,"Moffat, Alfred",Poetry,http://www.childrenslibrary.org/icdl/SaveBook?bookid=___oldn_00150057&lang=English,English,Our Old Nursery Rhymes,http://www.archive.org/download/nursery_rhymes_librivox/nursery_rhymes_librivox_64kb_mp3.zip
1176,"Underhill, Evelyn",Non-fiction,http://www.openlibrary.org/details/lifeofspiritandl00undeuoft,English,"Life of the Spirit and the Life of Today, The",http://www.archive.org/download/life_ofthe_spirit_mr_librivox/life_ofthe_spirit_mr_librivox_64kb_mp3.zip
1177,"Appleton, Victor",,http://www.gutenberg.org/dirs/etext98/18tom10.txt,English,"Tom Swift and His Aerial Warship, or, the Naval Terror of the Seas",http://www.archive.org/download/tomswift_warship_0708_librivox/tomswift_warship_0708_librivox_64kb_mp3.zip
1178,"Davis, Richard Harding",Dramatic Works,http://www.gutenberg.org/etext/1742,English,Miss Civilization,http://www.archive.org/download/miss_civilization_0707_librivox/miss_civilization_0707_librivox_64kb_mp3.zip
1179,"Abbott, Jacob",Non-fiction,http://www.mainlesson.com/display.php?author=abbott&book=alexander&story=_contents,English,Alexander the Great,http://www.archive.org/download/alexander_great_ld_librivox/alexander_great_ld_librivox_64kb_mp3.zip
1180,"Orczy, Baroness",,,English,Scarlet Pimpernel (dramatic reading),
1181,"Nesbit, E. (Edith)",Poetry,http://www.gutenberg.org/etext/20404,English,All Round the Year,http://www.archive.org/download/all_round_the_year_librivox/all_round_the_year_librivox_64kb_mp3.zip
1182,"Wodehouse, P. G.",,http://www.gutenberg.org/etext/2042,English,Something New,http://www.archive.org/download/something_new_librivox/something_new_librivox_64kb_mp3.zip
1183,Various,Fiction,,English,Short Story Collection Vol. 015,http://www.archive.org/download/short_story_vol.015_0706_librivox/short_story_vol.015_0706_librivox_64kb_mp3.zip
1184,Sun Tzu,Non-fiction,http://www.gutenberg.org/etext/17405,English,"Art of War, The (version 2)",http://www.archive.org/download/art_war_ps_librivox/art_war_ps_librivox_64kb_mp3.zip
1185,Julian of Norwich,Non-fiction,http://www.ccel.org/ccel/julian/revelations.html,English,Revelations of Divine Love,http://www.archive.org/download/revelations_of_divine_love_drb_librivox/revelations_of_divine_love_drb_librivox_64kb_mp3.zip
1186,"Dimitriĭ, Saint Metropolitan of Rostov",Non-fiction,,Church Slavonic,"Жития Святых, т. 11 - Иулий (Zhitiia Sviatykh, v. 11 - July)",http://www.archive.org/download/kniga_zitij_svjatyh_na_mesjac_iulij_eu_librivox/kniga_zitij_svjatyh_na_mesjac_iulij_eu_librivox_64kb_mp3.zip
1187,"Alcott, Louisa May",,http://www.gutenberg.org/etext/2726,English,Eight Cousins,http://www.archive.org/download/eight_cousins_c_librivox/eight_cousins_c_librivox_64kb_mp3.zip
1188,"Kingsley, Charles",,http://www.gutenberg.org/etext/1018,English,"Water-Babies, The",http://www.archive.org/download/waterbabies_cs_librivox/waterbabies_cs_librivox_64kb_mp3.zip
1189,"Beard, Charles Austin",Non-fiction,http://www.gutenberg.org/etext/16960,English,"History of the United States, Vol. II",http://www.archive.org/download/hist_us_2_0707_librivox/hist_us_2_0707_librivox_64kb_mp3.zip
1190,"Noyes, Alfred",Poetry,http://themargins.net/anth/1910-1919/noyesnippon.html,English,Nippon,http://www.archive.org/download/nippon_libriviox/nippon_libriviox_64kb_mp3.zip
1191,Various,Fiction,,English,Bed Time Stories for Aidan Christopher,http://www.archive.org/download/bed_time_001_0707/bed_time_001_0707_64kb_mp3.zip
1192,"Whitman, Walt",Poetry,http://www.gutenberg.org/etext/8813,English,Specimen Days,http://www.archive.org/download/specimen_days_0810_librivox/specimen_days_0810_librivox_64kb_mp3.zip
1193,Unknown,Non-fiction,http://www.gutenberg.org/ebooks/2017,English,"Dhammapada, The",http://www.archive.org/download/dhammapada_0707_librivox/dhammapada_0707_librivox_64kb_mp3.zip
1194,"Orczy, Emmuska, Baroness",Fiction,http://www.gutenberg.org/etext/1752,English,El Dorado,http://www.archive.org/download/eldorado_krs_librivox/eldorado_krs_librivox_64kb_mp3.zip
1195,"Richardson, Samuel",Fiction,http://www.gutenberg.org/etext/6124,English,"Pamela, or Virtue Rewarded",http://www.archive.org/download/pamela_0910_librivox/pamela_0910_librivox_64kb_mp3.zip
1196,"Orczy, Emmuska, Baroness",Fiction,http://www.gutenberg.org/etext/10556,English,"Old Man in the Corner, The",http://www.archive.org/download/old_man_in_corner_jms_librivox/old_man_in_corner_jms_librivox_64kb_mp3.zip
1197,"Field, Eugene",Poetry,http://www.gutenberg.org/etext/2670,English,Love-Songs of Childhood,http://www.archive.org/download/lovesongs_sv_librivox/lovesongs_sv_librivox_64kb_mp3.zip
1198,"Baum, L. Frank",Fiction,http://www.gutenberg.org/etext/958,English,Rinkitink in Oz,http://www.archive.org/download/rinkitink_oz_jb_librivox/rinkitink_oz_jb_librivox_64kb_mp3.zip
1199,"Burroughs, Edgar Rice",Fiction,http://www.gutenberg.org/dirs/etext93/tarz211.txt,English,"Return of Tarzan, The",http://www.archive.org/download/return_of_tarzan_rs_librivox/return_of_tarzan_rs_librivox_64kb_mp3.zip
1200,"Serviss, Garrett P.",Fiction,http://www.gutenberg.org/etext/8199,English,"Moon Metal, The",http://www.archive.org/download/moon_metal_blb_librivox/moon_metal_blb_librivox_64kb_mp3.zip
